1359,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476866,NaN,Unknown (0),Infinite
1360,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476861,NaN,Unknown (0),Infinite
1361,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476856,NaN,Unknown (0),Infinite
1362,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476851,NaN,Unknown (0),Infinite
1363,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476846,NaN,Unknown (0),Infinite
1364,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476841,NaN,Unknown (0),Infinite
1365,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476836,NaN,Unknown (0),Infinite
1366,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476831,NaN,Unknown (0),Infinite
1367,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476826,NaN,Unknown (0),Infinite
1368,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476821,NaN,Unknown (0),Infinite
1369,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476816,NaN,Unknown (0),Infinite
1370,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476811,NaN,Unknown (0),Infinite
1371,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476806,NaN,Unknown (0),Infinite
1372,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476801,NaN,Unknown (0),Infinite
1373,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476796,NaN,Unknown (0),Infinite
1374,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476791,NaN,Unknown (0),Infinite
1375,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476786,NaN,Unknown (0),Infinite
1376,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476781,NaN,Unknown (0),Infinite
1377,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476776,NaN,Unknown (0),Infinite
1378,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476771,NaN,Unknown (0),Infinite
1379,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476766,NaN,Unknown (0),Infinite
1380,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476761,NaN,Unknown (0),Infinite
1381,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476756,NaN,Unknown (0),Infinite
1382,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476751,NaN,Unknown (0),Infinite
1383,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476746,NaN,Unknown (0),Infinite
1384,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476741,NaN,Unknown (0),Infinite
1385,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476736,NaN,Unknown (0),Infinite
1386,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476731,NaN,Unknown (0),Infinite
1387,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476726,NaN,Unknown (0),Infinite
1388,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476721,NaN,Unknown (0),Infinite
1389,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476716,NaN,Unknown (0),Infinite
1390,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476711,NaN,Unknown (0),Infinite
1391,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476706,NaN,Unknown (0),Infinite
1392,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476701,NaN,Unknown (0),Infinite
1393,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476696,NaN,Unknown (0),Infinite
1394,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476691,NaN,Unknown (0),Infinite
1395,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476686,NaN,Unknown (0),Infinite
1396,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476681,NaN,Unknown (0),Infinite
1397,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476676,NaN,Unknown (0),Infinite
1398,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476671,NaN,Unknown (0),Infinite
1399,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476666,NaN,Unknown (0),Infinite
1400,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476661,NaN,Unknown (0),Infinite
1401,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476656,NaN,Unknown (0),Infinite
1402,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476651,NaN,Unknown (0),Infinite
1403,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476646,NaN,Unknown (0),Infinite
1404,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476641,NaN,Unknown (0),Infinite
1405,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476636,NaN,Unknown (0),Infinite
1406,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476631,NaN,Unknown (0),Infinite
1407,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476626,NaN,Unknown (0),Infinite
1408,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476621,NaN,Unknown (0),Infinite
1409,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476616,NaN,Unknown (0),Infinite
1410,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476611,NaN,Unknown (0),Infinite
1411,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476606,NaN,Unknown (0),Infinite
1412,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476601,NaN,Unknown (0),Infinite
1413,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476596,NaN,Unknown (0),Infinite
1414,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476591,NaN,Unknown (0),Infinite
1415,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476586,NaN,Unknown (0),Infinite
1416,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476581,NaN,Unknown (0),Infinite
1417,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476576,NaN,Unknown (0),Infinite
1418,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476571,NaN,Unknown (0),Infinite
1419,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476566,NaN,Unknown (0),Infinite
1420,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476561,NaN,Unknown (0),Infinite
1421,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476556,NaN,Unknown (0),Infinite
1422,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476551,NaN,Unknown (0),Infinite
1423,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476546,NaN,Unknown (0),Infinite
1424,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476541,NaN,Unknown (0),Infinite
1425,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476536,NaN,Unknown (0),Infinite
1426,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476531,NaN,Unknown (0),Infinite
1427,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476526,NaN,Unknown (0),Infinite
1428,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476521,NaN,Unknown (0),Infinite
1429,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476516,NaN,Unknown (0),Infinite
1430,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476511,NaN,Unknown (0),Infinite
1431,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476506,NaN,Unknown (0),Infinite
1432,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476501,NaN,Unknown (0),Infinite
1433,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476496,NaN,Unknown (0),Infinite
1434,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476491,NaN,Unknown (0),Infinite
1435,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476486,NaN,Unknown (0),Infinite
1436,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476481,NaN,Unknown (0),Infinite
1437,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476476,NaN,Unknown (0),Infinite
1438,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476471,NaN,Unknown (0),Infinite
1439,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476466,NaN,Unknown (0),Infinite
1440,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476461,NaN,Unknown (0),Infinite
1441,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476456,NaN,Unknown (0),Infinite
1442,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476451,NaN,Unknown (0),Infinite
1443,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476446,NaN,Unknown (0),Infinite
1444,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476441,NaN,Unknown (0),Infinite
1445,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476436,NaN,Unknown (0),Infinite
1446,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476431,NaN,Unknown (0),Infinite
1447,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476426,NaN,Unknown (0),Infinite
1448,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476421,NaN,Unknown (0),Infinite
1449,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476416,NaN,Unknown (0),Infinite
1450,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476411,NaN,Unknown (0),Infinite
1451,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476406,NaN,Unknown (0),Infinite
1452,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476401,NaN,Unknown (0),Infinite
1453,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476396,NaN,Unknown (0),Infinite
1454,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476391,NaN,Unknown (0),Infinite
1455,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476386,NaN,Unknown (0),Infinite
1456,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476381,NaN,Unknown (0),Infinite
1457,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476376,NaN,Unknown (0),Infinite
1458,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476371,NaN,Unknown (0),Infinite
1459,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476366,NaN,Unknown (0),Infinite
1460,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476361,NaN,Unknown (0),Infinite
1461,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476356,NaN,Unknown (0),Infinite
1462,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476351,NaN,Unknown (0),Infinite
1463,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476346,NaN,Unknown (0),Infinite
1464,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476341,NaN,Unknown (0),Infinite
1465,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476336,NaN,Unknown (0),Infinite
1466,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476331,NaN,Unknown (0),Infinite
1467,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476326,NaN,Unknown (0),Infinite
1468,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476321,NaN,Unknown (0),Infinite
1469,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476316,NaN,Unknown (0),Infinite
1470,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476311,NaN,Unknown (0),Infinite
1471,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476306,NaN,Unknown (0),Infinite
1472,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476301,NaN,Unknown (0),Infinite
1473,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476296,NaN,Unknown (0),Infinite
1474,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476291,NaN,Unknown (0),Infinite
1475,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476286,NaN,Unknown (0),Infinite
1476,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476281,NaN,Unknown (0),Infinite
1477,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476276,NaN,Unknown (0),Infinite
1478,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476271,NaN,Unknown (0),Infinite
1479,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476266,NaN,Unknown (0),Infinite
1480,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476261,NaN,Unknown (0),Infinite
1481,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476256,NaN,Unknown (0),Infinite
1482,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476251,NaN,Unknown (0),Infinite
1483,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476246,NaN,Unknown (0),Infinite
1484,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476241,NaN,Unknown (0),Infinite
1485,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476236,NaN,Unknown (0),Infinite
1486,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476231,NaN,Unknown (0),Infinite
1487,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476226,NaN,Unknown (0),Infinite
1488,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476221,NaN,Unknown (0),Infinite
1489,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476216,NaN,Unknown (0),Infinite
1490,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476211,NaN,Unknown (0),Infinite
1491,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476206,NaN,Unknown (0),Infinite
1492,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476201,NaN,Unknown (0),Infinite
1493,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476196,NaN,Unknown (0),Infinite
1494,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476191,NaN,Unknown (0),Infinite
1495,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476186,NaN,Unknown (0),Infinite
1496,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476181,NaN,Unknown (0),Infinite
1497,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476176,NaN,Unknown (0),Infinite
1498,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476171,NaN,Unknown (0),Infinite
1499,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476166,NaN,Unknown (0),Infinite
1500,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476161,NaN,Unknown (0),Infinite
1501,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476156,NaN,Unknown (0),Infinite
1502,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476151,NaN,Unknown (0),Infinite
1503,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476146,NaN,Unknown (0),Infinite
1504,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476141,NaN,Unknown (0),Infinite
1505,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476136,NaN,Unknown (0),Infinite
1506,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476131,NaN,Unknown (0),Infinite
1507,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476126,NaN,Unknown (0),Infinite
1508,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476121,NaN,Unknown (0),Infinite
1509,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476116,NaN,Unknown (0),Infinite
1510,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476111,NaN,Unknown (0),Infinite
1511,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476106,NaN,Unknown (0),Infinite
1512,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476101,NaN,Unknown (0),Infinite
1513,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476096,NaN,Unknown (0),Infinite
1514,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476091,NaN,Unknown (0),Infinite
1515,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476086,NaN,Unknown (0),Infinite
1516,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476081,NaN,Unknown (0),Infinite
1517,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476076,NaN,Unknown (0),Infinite
1518,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476071,NaN,Unknown (0),Infinite
1519,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476066,NaN,Unknown (0),Infinite
1520,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476061,NaN,Unknown (0),Infinite
1521,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476056,NaN,Unknown (0),Infinite
1522,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476051,NaN,Unknown (0),Infinite
1523,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476046,NaN,Unknown (0),Infinite
1524,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476041,NaN,Unknown (0),Infinite
1525,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476036,NaN,Unknown (0),Infinite
1526,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476031,NaN,Unknown (0),Infinite
1527,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476026,NaN,Unknown (0),Infinite
1528,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476021,NaN,Unknown (0),Infinite
1529,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476016,NaN,Unknown (0),Infinite
1530,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476011,NaN,Unknown (0),Infinite
1531,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476006,NaN,Unknown (0),Infinite
1532,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476001,NaN,Unknown (0),Infinite
1533,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475996,NaN,Unknown (0),Infinite
1534,[2024.11.05-16.47.31:582][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475991,NaN,Unknown (0),Infinite
1535,[2024.11.05-16.47.31:583][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475986,NaN,Unknown (0),Infinite
1536,[2024.11.05-16.47.31:583][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475981,NaN,Unknown (0),Infinite
1537,[2024.11.05-16.47.31:583][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475976,NaN,Unknown (0),Infinite
1538,[2024.11.05-16.47.31:583][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475971,NaN,Unknown (0),Infinite
1539,[2024.11.05-16.47.31:583][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475966,NaN,Unknown (0),Infinite
1540,[2024.11.05-16.47.31:583][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475961,NaN,Unknown (0),Infinite
1541,[2024.11.05-16.47.31:583][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475956,NaN,Unknown (0),Infinite
1542,[2024.11.05-16.47.31:583][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475951,NaN,Unknown (0),Infinite
1543,[2024.11.05-16.47.31:583][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475946,NaN,Unknown (0),Infinite
1544,[2024.11.05-16.47.31:583][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475941,NaN,Unknown (0),Infinite
1545,[2024.11.05-16.47.31:583][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475936,NaN,Unknown (0),Infinite
1546,[2024.11.05-16.47.31:583][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475931,NaN,Unknown (0),Infinite
1547,[2024.11.05-16.47.31:583][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475926,NaN,Unknown (0),Infinite
1548,[2024.11.05-16.47.31:583][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475921,NaN,Unknown (0),Infinite
1549,[2024.11.05-16.47.31:583][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475916,NaN,Unknown (0),Infinite
1550,[2024.11.05-16.47.31:583][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475911,NaN,Unknown (0),Infinite
1551,[2024.11.05-16.47.31:583][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475906,NaN,Unknown (0),Infinite
1552,[2024.11.05-16.47.31:583][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475901,NaN,Unknown (0),Infinite
1553,[2024.11.05-16.47.31:583][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475896,NaN,Unknown (0),Infinite
1554,[2024.11.05-16.47.31:583][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475891,NaN,Unknown (0),Infinite
1555,[2024.11.05-16.47.31:583][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475886,NaN,Unknown (0),Infinite
1556,[2024.11.05-16.47.31:583][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147475881,NaN,Unknown (0),Infinite
